sentence_id	text	manifesto_id	party	date	majortopic_recoded_label	majortopic_recoded_score
labour-2001-537-1	Double the amount of assets seized from drug traffickers and other major criminals	51320_2001	51320	2001	Law, Crime and Family Issues	0.9969584941864014
labour-2001-538-1	Increased sentences plus education and drug treatment for persistent offenders	51320_2001	51320	2001	Law, Crime and Family Issues	0.9950745701789856
labour-2001-539-1	A bill of rights for victims	51320_2001	51320	2001	Law, Crime and Family Issues	0.9962816834449768
labour-2001-540-1	New freedoms with new targets for local government	51320_2001	51320	2001	other	0.8405128121376038
labour-2001-541-1	We all know the sort of Britain we want to live in - a Britain where we can walk the streets safely and know our children are safe.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9931855201721191
labour-2001-541-2	We have a ten-year vision: a new social contract where everyone has a stake based on equal rights, where they pay their dues by exercising responsibility in return, and where local communities shape their own futures.	51320_2001	51320	2001	Social Welfare	0.5127615332603455
labour-2001-542-1	Overall crime is down ten per cent in Labour Britain, recorded crime down seven per cent, and police numbers are now rising.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972090125083923
labour-2001-542-2	Our strategy is clear and consistent - tough on crime and tough on the causes of crime.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972209930419922
labour-2001-543-1	Our ten-year goal of reducing crime depends on reform of the criminal justice system at every level, from police to courts to prison - to put crime reduction centre stage.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972038269042969
labour-2001-543-2	And, because crime is changing, crime fighting has to change too - to tackle repeat offending, drug-related crime and organised crime.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9974451065063477
labour-2001-543-3	We are investing to raise police numbers to their highest level ever.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9964107871055603
labour-2001-543-4	Offenders must know they will be supervised in or out of prison until they can prove they have gone straight.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9954161643981934
labour-2001-544-1	Safe communities reclaim their streets; then they can shape their own affairs.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9930998086929321
labour-2001-544-2	In the 19th century, local politics was the motor for economic and social change.	51320_2001	51320	2001	other	0.9992483258247375
labour-2001-544-3	Our purpose is simple: to create a Britain that is democratic, decentralised and diverse, with decisions always taken as close to the people as is consistent with efficiency and equity.	51320_2001	51320	2001	other	0.9981854557991028
labour-2001-544-4	Our ten-year goal is a new settlement with local government - over finance, structures and services.	51320_2001	51320	2001	other	0.9990739822387695
labour-2001-545-1	Recorded crime doubled under the Conservatives: burglary went up 105 per cent, car crime 110 per cent, violent crime 182 per cent.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9974943399429321
labour-2001-545-2	The number of offenders caught, convicted and punished fell.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9964001178741455
labour-2001-545-3	The criminal justice system, especially for young offenders, was in disarray.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9971652626991272
labour-2001-545-4	Anti-social behaviour was unchecked.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9965720176696777
labour-2001-545-5	And investment was falling.	51320_2001	51320	2001	Macroeconomics	0.9969784021377563
labour-2001-546-1	The British Crime Survey shows crime down ten per cent in Labour's first two and a half years, including a four per cent drop in violent crime.	51320_2001	51320	2001	Law, Crime and Family Issues	0.99739009141922
labour-2001-546-2	Recorded crime is down seven per cent from 1997, domestic burglary down 28 per cent, car crime down 20 per cent.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972731471061707
labour-2001-546-3	Investment in crime fighting is up.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9975462555885315
labour-2001-546-4	We have reversed the declining trend in police numbers, reformed youth justice, and supported every community to prevent crime and anti-social behaviour.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9968976974487305
labour-2001-546-5	We have reduced by seven weeks the time from arrest to sentence for persistent young offenders, and are on track to meet our pledge to halve the time by May 2002.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9965991377830505
labour-2001-547-1	But we are not satisfied.	51320_2001	51320	2001	Law, Crime and Family Issues	0.8155177235603333
labour-2001-547-2	Drug-related crime is a menace.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9966206550598145
labour-2001-547-3	Recorded violent crime has risen, partly because more domestic and racial violence is being reported.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9959813356399536
labour-2001-547-4	And new crimes are being committed - fraud through the internet, human trafficking.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9938831329345703
labour-2001-548-1	The only way to reduce crime is by being tough on crime and tough on its causes.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9974474906921387
labour-2001-548-2	Government can help families and communities prevent crime.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9976045489311218
labour-2001-548-3	But when people do commit crimes, we need an effective criminal justice system able to catch, punish and rehabilitate people.	51320_2001	51320	2001	Law, Crime and Family Issues	0.996850311756134
labour-2001-550-1	The foundation is our police force.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9942352175712585
labour-2001-550-2	Police numbers started falling in 1993.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9956911206245422
labour-2001-550-3	Our investment in 2000-01 increased the number of recruits by an extra 3,000, boosting the number of officers in training by 77 per cent over the previous year.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9932697415351868
labour-2001-550-4	Now Labour pledges a further 6,000 extra recruits.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9324724674224854
labour-2001-550-5	Labour's pledge is that over the next three years annual funding for the police will rise by £1.6 billion, to £9.3 billion.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972580671310425
labour-2001-550-6	We also need to create a more effective police service.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9965401887893677
labour-2001-550-7	Basic command units are the hear t of modern policing, and local commanders and senior detectives should be properly trained and rewarded.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9783084988594055
labour-2001-550-8	Strong leadership, modern equipment and specialist training and expertise are all essential.	51320_2001	51320	2001	Law, Crime and Family Issues	0.8163273930549622
labour-2001-550-9	We will bring in new arrangements for the development and appointment of chief officers.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9958631992340088
labour-2001-550-10	We will introduce a new national core curriculum for officers at every level.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9960969090461731
labour-2001-550-11	We will ensure that specialist detective expertise is built up using outside experts where necessary.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9951476454734802
labour-2001-550-12	Labour will ensure more people see more police in the community.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9971752166748047
labour-2001-550-13	We will discuss with the police how those on the frontline might be rewarded for their skills, experience and commitment.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9961918592453003
labour-2001-550-14	We will promote co-operation across force boundaries for common services like training.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9770161509513855
labour-2001-550-15	We are also committed to a new independent police complaints commission.	51320_2001	51320	2001	Law, Crime and Family Issues	0.996743381023407
labour-2001-552-1	About 100,000 persistent offenders, mostly young men, commit about half of all serious crimes.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9966195821762085
labour-2001-552-2	We need a new approach to catch, convict, punish and rehabilitate more of them:	51320_2001	51320	2001	Law, Crime and Family Issues	0.9936757683753967
labour-2001-553-1	Youth offending teams will track up to 2,500 of the most persistent young offenders 24 hours a day, seven days a week.	51320_2001	51320	2001	Law, Crime and Family Issues	0.996915340423584
labour-2001-554-1	Every active offender will be on the DNA database by 2004.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9762261509895325
labour-2001-555-1	Persistent offending should lead to increased punishment.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9927682876586914
labour-2001-555-2	We will end the failed policy of repeat financial penalties; where offending continues, firmer measures will be taken.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9911003708839417
labour-2001-555-3	We will invest over £200 million over three years to reduce reoffending by those in custody.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9971616268157959
labour-2001-555-4	Sentences will combine time in prison and in the community, with proper supervision after release for ex-prisoners.	51320_2001	51320	2001	Law, Crime and Family Issues	0.996178388595581
labour-2001-555-5	In time, all offenders will have their own plan for return to lawful life, starting in custody with drug treatment or literacy training.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9960774779319763
labour-2001-556-1	New Review Courts will ensure that offenders who breach the conditions of their sentence will get extra community service, more intensive supervision or custody.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9960021376609802
labour-2001-556-2	Those who break their bail can expect to go straight into custody for the remainder of their remand period.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9931108951568604
labour-2001-557-1	To deal with the most dangerous offenders of all - those with a dangerous severe personality disorder - we will pass new legislation and create over 300 more high-security prison and hospital places.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9942445158958435
labour-2001-557-2	Our proposals are based on a simple principle: stay straight or you will stay supervised or go back inside.	51320_2001	51320	2001	Law, Crime and Family Issues	0.950093150138855
labour-2001-557-3	The continued modernisation of the probation, parole and prison services, so every offender gets punishment designed to minimise reoffending, will carry this forward.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9956775307655334
labour-2001-557-4	We will build on our youth justice reforms to improve the standard of custodial accommodation and offending programmes for 18to 20-year-old offenders.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9969103932380676
labour-2001-559-1	Broken windows, graffiti and litter all send a signal about lawlessness.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9928062558174133
labour-2001-559-2	Labour supports fines for anti-social behaviour and new powers to tackle unruly behaviour and kerb crawlers.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9953640699386597
labour-2001-559-3	Every local authority should have an anti-social behaviour unit.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9966433048248291
labour-2001-559-4	We will tackle alcohol-related disorder, with an overhaul of licensing laws, greater flexibility over opening times, and tougher controls on rogue landlords.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9656150341033936
labour-2001-559-5	We will also streamline the system for removal of untaxed and abandoned cars.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9965015649795532
labour-2001-560-1	Crime fighting now starts in every community thanks to new statutory Crime and Disorder Partnerships.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9974246025085449
labour-2001-560-2	Our Safe Communities Fund will target hundreds of neighbourhoods with the highest crime rates with extra crime-fighting investment.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9928175210952759
labour-2001-560-3	Domestic violence accounts for at least a quarter of all violent crime, so Labour is committed to expanding the safe hostel network.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9968425035476685
labour-2001-561-1	Crime prevention requires that those most at risk of falling into a life of crime - children excluded from school, teenagers leaving care - are given real help and opportunity.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9972647428512573
labour-2001-561-2	That includes drugs education for every child at primary and secondary school, and youth inclusion schemes in high-crime areas.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9727661609649658
labour-2001-561-3	We will also take measures to tackle the problem of child pornography on the internet.	51320_2001	51320	2001	Law, Crime and Family Issues	0.966896653175354
labour-2001-563-1	One of the biggest contemporary drivers of crime is drugs.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9969889521598816
labour-2001-563-2	Access to effective treatment is essential.	51320_2001	51320	2001	Health	0.9954042434692383
labour-2001-563-3	Prisoners are already subject to compulsory testing and offered treatment where necessary, which has led to a 50 per cent cut in the number testing positive.	51320_2001	51320	2001	Health	0.9924260377883911
labour-2001-563-4	Drug Testing and Treatment Orders ensure people punished in the community stay drug-free.	51320_2001	51320	2001	Health	0.8933994174003601
labour-2001-564-1	We are pledged to raise spending on drug treatment by 70 per cent by 2004.	51320_2001	51320	2001	Health	0.9942875504493713
labour-2001-564-2	We will roll out drug testing to cover offenders at every stage of the system.	51320_2001	51320	2001	Health	0.8933248519897461
labour-2001-564-3	People in prison for drug- related offences will have to kick the habit before they are free from supervision on the outside.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9885635375976562
labour-2001-564-4	Drug dealers will be required to register with the police after leaving prison.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9952802658081055
labour-2001-565-1	We will simplify the law on extradition to target organised crime including drug traffickers.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9970877766609192
labour-2001-565-2	The Criminal Assets Recovery Agency will target their ill-gotten gains.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9938217401504517
labour-2001-565-3	We will follow the money trail, through bureaux de change to offshore accounts, to convict them, and remove their money and passports.	51320_2001	51320	2001	Law, Crime and Family Issues	0.913088321685791
labour-2001-566-1	Our ambition is to mobilise every neighbourhood against drugs.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9955465793609619
labour-2001-566-2	We will therefore ensure that crime-fighting partnerships, covering every locality, get over £200 million over the next three years to fight crime and drugs.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9974168539047241
labour-2001-568-1	The UK's legal traditions are precious.	51320_2001	51320	2001	Law, Crime and Family Issues	0.955205500125885
labour-2001-568-2	But too much of our criminal law and the organisation of the courts are stuck in the past.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9863925576210022
labour-2001-568-3	Our ambition is to re-equip the criminal justice system to deliver justice for all - the victims, the public and the defendant, with a short-term target of 100,000 more crimes ending in a criminal brought to justice.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9968811273574829
labour-2001-568-4	Our White Paper Criminal Justice: The Way Aheadset out our initial views on reform.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9971035122871399
labour-2001-568-5	The Auld enquiry will also make major recommendations.	51320_2001	51320	2001	other	0.9958264231681824
labour-2001-570-1	Despite an increase of 25 per cent since 1997, we have too few prosecutors.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9958439469337463
labour-2001-570-2	By 2004, Labour pledges 300 new prosecutors, including specialists in areas like serious and organised crime, paid on a level playing field with the defence.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9877462387084961
labour-2001-570-3	We will modernise and consolidate the whole criminal law system to promote public confidence and to speed up criminal proceedings.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9966217279434204
labour-2001-570-4	Law reform is necessary to make provisions against corporate manslaughter.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9956666231155396
labour-2001-572-1	The current system, split between magistrates and crown courts, needs reform.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9961976408958435
labour-2001-572-2	A unified system, including lower or intermediate tiers of court, offers simplicity and flexibility.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9931333661079407
labour-2001-572-3	Lay magistrates as well as professional judges have their place in the system.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9868443012237549
labour-2001-572-4	We will remove the widely abused right of defendants alone to dictate whether or not they should be tried in crown court.	51320_2001	51320	2001	Law, Crime and Family Issues	0.996640682220459
labour-2001-572-5	For specialist cases such as those involving domestic violence or fraud, there is a strong case for specialist courts and specialist judges.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9962485432624817
labour-2001-572-6	We will also develop late sitting, seven- day-a-week courts in high-crime areas to ensure there is no delay in getting people through the criminal justice system.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9967656135559082
labour-2001-572-7	We have established a Judicial Commissioner to scrutinise the appointments process, and will take forward reform on the basis of experience.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9948503375053406
labour-2001-574-1	Our rules of evidence fail to trust the good sense of judges and jurors.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9934332370758057
labour-2001-574-2	Recent case law has extended the admissibility of evidence of previous conduct.	51320_2001	51320	2001	Law, Crime and Family Issues	0.951939046382904
labour-2001-574-3	If there is any remaining doubt, we will consider legislation to reinforce the judgement.	51320_2001	51320	2001	other	0.9205247759819031
labour-2001-574-4	Pending the findings of the Auld report, we see a strong case for a new presumption that would allow evidence of previous convictions where relevant.	51320_2001	51320	2001	Law, Crime and Family Issues	0.8929364085197449
labour-2001-574-5	Currently only the prosecution must disclose all expert evidence and names of all witnesses.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9882263541221619
labour-2001-574-6	In the light of the Auld report, we will consider whether the defence should do so too.	51320_2001	51320	2001	other	0.9985467791557312
labour-2001-574-7	In addition, witnesses should be able to refer to their original statements in the witness box, as well as offer evidence by video-link.	51320_2001	51320	2001	Law, Crime and Family Issues	0.992990255355835
labour-2001-576-1	We have created the Community Legal Service and will extend it to 90 per cent of the population by April 2002.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9959661960601807
labour-2001-576-2	We will continue to pursue the principle of best value for the benefit of the taxpayer and criminal defendants in the Criminal Defence Service.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9959290623664856
labour-2001-576-3	We will examine reforms of the tribunal system in the light of the Leggatt Review.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9948822259902954
labour-2001-576-4	We will subject restrictive practices in the legal professions to the closest scrutiny to ensure both the professions and the courts serve the wider public interest.	51320_2001	51320	2001	Law, Crime and Family Issues	0.991685688495636
labour-2001-578-1	In 1997, victims were the forgotten people in legal battles.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9944770932197571
labour-2001-578-2	That has begun to change.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9779680371284485
labour-2001-578-3	We have more than doubled the funding for Victim Support, taken powers to protect vulnerable witnesses in court, and prevented personal cross-examination by the defendant of rape victims.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9922270774841309
labour-2001-578-4	We now propose further action.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9940313696861267
labour-2001-578-5	First, victims will be given the legal right to present their views on the impact of the crime to the court and other criminal justice agencies before sentencing decisions.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9969497323036194
labour-2001-578-6	Second, prosecutors will be able to challenge defence pleas in mitigation of the crime.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9944798946380615
labour-2001-578-7	Third, we will legislate for a Victims' Bill of Rights to give support, protection, and rights to information and compensation to victims.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9962313771247864
labour-2001-580-1	Labour believes that Britain can be a model of a multicultural, multi-racial society.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9664968848228455
labour-2001-580-2	We have made major legal change; now is the time to build the inclusive society in tune with British values.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9841198325157166
labour-2001-580-3	Our commitment to protection for every citizen is expressed in the 1998 Human Rights Act.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9816792011260986
labour-2001-580-4	It ensures that British citizens are able to enforce rights in our own courts.	51320_2001	51320	2001	other	0.8035527467727661
labour-2001-580-5	Other legal change was necessary too.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.8757732510566711
labour-2001-580-6	The Race Relations (Amendment) Act learns the legal lessons from the shocking death of Stephen Lawrence and places a positive duty on all public bodies to promote equal opportunity.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9920178651809692
labour-2001-580-7	We abhor racism and shall continue to implement the recommendations of the Macpherson report, including the reform of the 'double jeopardy' law for murder.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9926857948303223
labour-2001-580-8	The repeal of Section 28 of the 1988 Local Government Act was grossly misrepresented as an attempt to use teaching to promote particular lifestyles.	51320_2001	51320	2001	other	0.9977960586547852
labour-2001-580-9	We will ensure that such teaching continues to be prohibited, based on the provisions of the Learning and Skills Act, while removing discrimination on grounds of sexual orientation.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9727161526679993
labour-2001-581-1	The UK now has the most comprehensive anti-discrimination legislation in Europe.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9847056269645691
labour-2001-581-2	But an inclusive, tolerant, open society, where people rise on their merits, depends on culture and action as well as law.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9837320446968079
labour-2001-582-1	We now need to reduce the barriers - to services, opportunities, institutions - that still hold people back.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9610622525215149
labour-2001-582-2	This applies in the public and private sectors.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.8900120854377747
labour-2001-582-3	There are too few black and Asian staff in key public services and, in almost all organisations, far too few in middle and senior grades.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9828864932060242
labour-2001-582-4	This is why we now have targets for the diversity of central government and other public services.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9307988882064819
labour-2001-583-1	Voluntary and community organisations are key to Labour's vision for Britain.	51320_2001	51320	2001	Social Welfare	0.995894193649292
labour-2001-583-2	From large national charities to local community groups and faith-based institutions, these sectors are a vital and diverse par t of national life.	51320_2001	51320	2001	other	0.9281162619590759
labour-2001-583-3	We have changed the tax rules to encourage individuals and businesses to give to charity, supported initiatives to increase volunteering, involved voluntary and community groups in the design and delivery of key government programmes like Sure Star t, and helped charities build up their capacity to do their job even better.	51320_2001	51320	2001	Social Welfare	0.964769721031189
labour-2001-584-1	Labour will build on its Compact with the voluntary sector, as we develop more far- reaching partnerships for the delivery of services and the renewal of our communities.	51320_2001	51320	2001	Social Welfare	0.9940912127494812
labour-2001-584-2	We will also build on our financial incentives for volunteering, by developing an effective infrastructure to support voluntary work in every community in Britain.	51320_2001	51320	2001	Social Welfare	0.995528519153595
labour-2001-584-3	We welcome the contribution of churches and other faith-based organisations as partners of local and central government in community renewal.	51320_2001	51320	2001	Social Welfare	0.9896195530891418
labour-2001-584-4	We will use a successor to the Lambeth Group to	51320_2001	51320	2001	other	0.996322512626648
labour-2001-585-1	look at government's interface with faith communities.	51320_2001	51320	2001	Social Welfare	0.7413407564163208
labour-2001-587-1	People from abroad make a positive contribution to British society.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9895193576812744
labour-2001-587-2	As our economy changes and expands, so our rules on immigration need to reflect the need to meet skills shortages.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9907886385917664
labour-2001-587-3	The primary purpose rule, which split families and did nothing to stop abuse, has been ended.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9934710264205933
labour-2001-587-4	A right of appeal for family visitors has been introduced. immigration rules will remain clear, firm and fair, and help ensure that those who come and work here continue to make a major contribution to our economic and social life.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9926829934120178
labour-2001-588-1	Asylum	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9926151037216187
labour-2001-589-1	It is right that people fleeing persecution are able to make a new life as hard-working citizens in a new country.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9931701421737671
labour-2001-589-2	Britain has a long record of providing a home for such people, and it is important that we maintain this position.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9878987669944763
labour-2001-589-3	But asylum should not be an alternative route to immigration.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9922571182250977
labour-2001-590-1	The UK is ninth per head of population among European nations for asylum applications.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9877837300300598
labour-2001-590-2	The key is to hear cases swiftly as well as fairly.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9602580666542053
labour-2001-590-3	By cutting the decision time and increasing the processing of claims to over 10,000 a month, Labour has reduced the backlog we inherited.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.835416316986084
labour-2001-590-4	We have tightened controls against traffickers, and introduced a civil penalty for lorry drivers who bring in illegal immigrants.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9897781014442444
labour-2001-590-5	A national support system has been introduced to relieve pressure on local authorities.	51320_2001	51320	2001	Social Welfare	0.7508443593978882
labour-2001-590-6	Asylum seekers and their dependants whose claims are rejected will be removed from Britain with the aim of more than 30,000 in 2003-04.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9932023882865906
labour-2001-590-7	We will also help those granted refugee status to integrate into the local community, supporting them so they can come off benefits and into work.	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.9776290655136108
labour-2001-591-1	We support tough penalties for those who engage in the barbaric trade of human	51320_2001	51320	2001	Civil Rights, Minority Issues, Immigration and Civil Liberties	0.7922424674034119
labour-2001-592-1	trafficking.	51320_2001	51320	2001	Law, Crime and Family Issues	0.9943817257881165
labour-2001-592-2	We will bring forward proposals to ensure a common interpretation of the 1951 Convention across the EU and to improve the international response to regional crises.	51320_2001	51320	2001	other	0.9938364624977112
labour-2001-594-1	Change comes from the bottom up as much as the top down.	51320_2001	51320	2001	other	0.9988160133361816
labour-2001-594-2	For the last 50 years, governments have failed to respect this basic truth.	51320_2001	51320	2001	other	0.9954687356948853
labour-2001-594-3	Local authorities are responsible for the effective delivery of over £90 billion of public services a year.	51320_2001	51320	2001	other	0.9988431930541992
labour-2001-594-4	The staff and councillors who work for the community often have the hardest jobs and their expertise is a real resource when it comes to achieving reform.	51320_2001	51320	2001	other	0.998688280582428
labour-2001-594-5	The best of local government is an inspiring example of what government can achieve.	51320_2001	51320	2001	other	0.9992265701293945
labour-2001-595-1	Labour's ambition is a partnership of mutual respect and mutual responsibility.	51320_2001	51320	2001	other	0.9984610080718994
labour-2001-595-2	We want to combine additional rights and resources with responsibility and reform, working with councillors and officers to develop the structures, services and finance to help local communities.	51320_2001	51320	2001	other	0.9991027116775513
labour-2001-596-1	The job of local government is to provide the leadership to improve quality of life, and offer the citizen a seamless, one-stop service.	51320_2001	51320	2001	other	0.9992794394493103
labour-2001-596-2	We have worked with local government to establish clear targets for standards of service; and to offer incentives for service improvement and innovation.	51320_2001	51320	2001	other	0.9937397241592407
labour-2001-596-3	Partnership with the voluntary and private sectors is key.	51320_2001	51320	2001	other	0.5526042580604553
labour-2001-597-1	The foundation of effective service delivery is best value in every service.	51320_2001	51320	2001	other	0.9983465671539307
labour-2001-597-2	Year on year, local authorities and their staff will now work to achieve improvement in services, matching themselves against the best.	51320_2001	51320	2001	other	0.9966476559638977
labour-2001-597-3	Citizens need a voice - we will work with local government to ensure that citizens' needs are the driving force in the procurement and delivery of local services.	51320_2001	51320	2001	other	0.9985625147819519
labour-2001-597-4	Electronic service delivery offers the prospect of greater convenience, access and quality, and we have set demanding targets for its use.	51320_2001	51320	2001	other	0.9989004135131836
labour-2001-598-1	When public services are delivered in partnership with the private and voluntary sectors, this should be on the basis of best value not worst labour standards.	51320_2001	51320	2001	other	0.9962463974952698
labour-2001-598-2	The TUPE regulations protect the rights of any transferred employees.	51320_2001	51320	2001	other	0.9980148077011108
labour-2001-598-3	Newly hired workers are protected by minimum standards at work.	51320_2001	51320	2001	other	0.9975379705429077
labour-2001-598-4	We will use a wide-ranging review of TUPE regulations to consider whether unfair disparities are being created between these two groups of workers.	51320_2001	51320	2001	other	0.9912978410720825
labour-2001-599-1	We want to give successful local councils more leeway to meet local needs using a £400 million reward fund.	51320_2001	51320	2001	other	0.9987882971763611
labour-2001-599-2	We have piloted local public service agreements to offer new investment and greater financial flexibility in return for higher performance.	51320_2001	51320	2001	other	0.9986190795898438
labour-2001-599-3	We will extend this reform to all upper-tier councils.	51320_2001	51320	2001	other	0.9973840117454529
labour-2001-599-4	We will offer further flexibility for high-performance authorities, with reformed inspections and more local discretion to encourage civic renewal.	51320_2001	51320	2001	other	0.9987554550170898
labour-2001-599-5	We consulted last year on a range of reforms aimed at enabling councils to deliver key local services on the basis of transparent, stable and adequate funding.	51320_2001	51320	2001	other	0.9990221261978149
